Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
06/13/23 11:00,4.7770299999999999,3.2321300000000002,4.0002899999999997,4.8354100000000004,4.7404400000000004,0.6,1.5,3.1,1.4,,1.4,4,1.2,5.0999999999999996,2.2000000000000002,1.2,1.4,1.4,1.19,0.9,3,1.57528,5.5736100000000004,4.8002099999999999,,2.0104899999999999,2.28118,2.0398499999999999,5.1695000000000002,2.7941799999999999,1.9711700000000001,5.2584,3.0394899999999998,0.7,,0.4,0.4,3.4,4.5999999999999996,0.4,0.9,4.5946999999999996,2.6685699999999999,1,0.6,0.6,2.3311700000000002,1.3866000000000001,4.1157399999999997,0.31541000000000002,1.9132100000000001,3.0724399999999998,1.5639400000000001,2.5851199999999999,3.99587,,3.7,2.6,1.5,5.4168200000000004,4.1679000000000004,2.27034,4.9740799999999998,1.9601200000000001,3.9401899999999999,5.3088300000000004,2.1060599999999998,4.1235600000000003,1.85581,2.54739,5.4141500000000002,3.3982100000000002,2.94659,2.9563000000000001,3.6655500000000001,4.4273400000000001,4.7384899999999996,0.27202999999999999,2.0904500000000001,1.2904,1.35324,1.4767600000000001,1.8656999999999999,3.23448,1.35876
06/14/23 12:00,4.2753699999999997,3.0680900000000002,4.1857499999999996,4.8450100000000003,4.3471900000000003,0.8,0.8,2.9,1.2,,1.8,3.1,1.2,6,2.4,1.1000000000000001,1.3,1.4,1.29,0.9,3.7,1.57972,5.0477100000000004,4.2531600000000003,,1.9493499999999999,2.1305200000000002,1.7106399999999999,6.4810999999999996,2.2341099999999998,1.4704999999999999,3.6314199999999999,3.1532800000000001,0.8,3.3380429999999999,0.3,0.4,3.4,5.0999999999999996,0.4,0.7,3.3431999999999999,2.4463599999999999,1.3,0.6,0.4,2.3452099999999998,1.8559399999999999,4.8745799999999999,0.10725999999999999,1.8917600000000001,3.0038,1.837,2.8323499999999999,3.39879,,4.0999999999999996,2.6,2.2999999999999998,6.2296199999999997,2.4220700000000002,2.80565,4.9422800000000002,1.9132,3.44204,3.8804699999999999,2.2230599999999998,3.26267,2.0318999999999998,2.12384,5.6835699999999996,3.4439299999999999,3.43648,2.4331999999999998,3.9166300000000001,4.6771599999999998,4.4717599999999997,0.33685999999999999,1.65591,1.24973,1.32691,1.3119799999999999,2.0975899999999998,2.7205900000000001,1.20126
06/14/23 01:00,4.75746,3.1567599999999998,4.7849899999999996,4.6787599999999996,3.11354,0.5,1,3.7,1.3,,2.1,3.7,1.3,4.2,2.5,1.3,1.4,1.3,1.5,1,2.6,1.64452,4.7688100000000002,4.04969,,2.25759,2.9400900000000001,1.9542200000000001,5.4999000000000002,2.6641400000000002,0.73604000000000003,4.5343,3.0697899999999998,0.7,2.6989130000000001,0.4,0.2,3.4,4.7,0.5,0.5,2.7663199999999999,1.89158,1.2,0.4,0.3,3.0065,1.1027,5.6688799999999997,0.17602999999999999,1.7895799999999999,2.8499699999999999,1.8462499999999999,2.1645400000000001,3.34178,,3.8,2.6,1.4,4.2255900000000004,2.5673900000000001,3.0211299999999999,6.0520699999999996,1.8135399999999999,2.95641,3.5668799999999998,3.0145200000000001,5.0853799999999998,1.6005499999999999,2.0230600000000001,6.1468299999999996,3.20181,3.04183,2.1236799999999998,3.5588600000000001,4.0709099999999996,4.4281600000000001,0.37712000000000001,3.3589899999999999,1.00352,1.4626699999999999,1.69547,2.1819099999999998,2.36666,0.83435000000000004
06/14/23 02:00,4.5615600000000001,3.33188,4.6401700000000003,4.1615399999999996,3.51905,0.8,1.3,2.8,0.9,,1.5,3.7,1.1000000000000001,3.3,2.2999999999999998,1.3,1.3,1.5,1.25,1.2,1.7,1.77972,4.6372200000000001,4.87425,,1.8504100000000001,2.69231,2.1009199999999999,4.7972700000000001,0.85385999999999995,1.20723,5.5716999999999999,2.7801399999999998,0.7,2.8597830000000002,0.4,0.4,3.6,0.1,0.3,0.4,2.3355199999999998,1.64713,1,0.5,0.2,3.5975999999999999,1.33775,4.2797700000000001,0.24697,1.73549,2.7222400000000002,1.68276,2.4184999999999999,3.2664300000000002,,3.6,2.2000000000000002,1.5,7.4669999999999996,2.5319099999999999,2.5097,4.6429900000000002,2.5571299999999999,4.03613,3.0199400000000001,2.64371,4.3974599999999997,2.0258099999999999,1.7326900000000001,4.4797500000000001,3.01858,4.6958500000000001,2.00658,4.41974,4.2175000000000002,5.0761700000000003,0.37468000000000001,4.1460999999999997,0.93035000000000001,1.61615,1.83142,3.2565,3.0320299999999998,0.54718999999999995
06/14/23 03:00,5.1640300000000003,3.2402600000000001,3.9404400000000002,4.4364100000000004,3.4268299999999998,0.8,1.5,3.4,1.1000000000000001,,1.5,3.9,1.1000000000000001,3.3,2.5,1.4,1.4,1.6,1.18,1.2,2.2000000000000002,1.5975600000000001,4.8330500000000001,5.3732899999999999,,1.6159399999999999,1.64334,2.3002699999999998,4.6643299999999996,1.20262,2.4506399999999999,6.6600999999999999,3.0476200000000002,0.7,2.8206519999999999,0.3,0.3,3.3,4.9000000000000004,0.4,0.2,2.0382500000000001,1.6947399999999999,1.2,0.4,0.3,2.3141699999999998,1.3515200000000001,2.4185099999999999,0.36401,1.83589,2.7378,1.7091799999999999,1.6593599999999999,3.3782899999999998,,3.6,2.4,1.6,6.0280699999999996,2.4428100000000001,2.1943899999999998,3.2257799999999999,1.97357,4.3168899999999999,3.4535100000000001,2.41005,3.5607899999999999,1.77749,3.4506700000000001,3.72702,2.86714,4.3028199999999996,2.0390999999999999,4.5196399999999999,4.2731399999999997,4.8929200000000002,0.52192000000000005,2.2323200000000001,1.04043,1.6061700000000001,1.4132100000000001,4.31487,2.90605,1.42584
06/14/23 04:00,5.1399100000000004,3.1611899999999999,3.83921,4.2901100000000003,2.6672600000000002,0.9,1.8,,1,,1.3,3.1,1.2,3.5,2.2000000000000002,1.6,1.3,1.6,1.32,1.1000000000000001,0.8,1.6014299999999999,5.0329899999999999,5.4595599999999997,,1.82511,1.9839199999999999,1.9022699999999999,7.6928999999999998,2.1653899999999999,1.7084299999999999,5.9279000000000002,3.8190200000000001,0.8,2.981522,0.4,0.1,3.7,4.4000000000000004,0.5,0.5,1.7581599999999999,1.6804300000000001,0,0.4,0.2,3.1351,1.69364,2.03355,1.35317,1.76268,2.9802,1.6296900000000001,1.5919000000000001,3.27169,4.9000000000000004,3.9,2.5,1.1000000000000001,4.5482699999999996,2.4436200000000001,2.1961599999999999,2.5179,1.6974,2.8221799999999999,3.3086799999999998,1.8480099999999999,3.6482600000000001,1.82785,2.7174399999999999,2.95424,3.0335999999999999,4.1093400000000004,1.8565400000000001,3.6958500000000001,4.4026699999999996,4.6542599999999998,0.50322999999999996,1.98221,0.93213999999999997,1.48319,2.0848599999999999,2.2799900000000002,2.8277299999999999,0.82184999999999997
06/14/23 05:00,5.1199500000000002,3.02746,3.4867599999999999,4.2413400000000001,3.0627,0.8,2.1,,1.8,,0.4,3.7,1.3,3.7,2.4,1.4,1.5,1.6,1.69,1,1.9,1.6650499999999999,5.26905,5.2223499999999996,,1.85138,2.4413999999999998,1.9780800000000001,8.0372000000000003,2.4794200000000002,1.34223,7.4116,3.8145899999999999,0.7,3.1423909999999999,0.4,0.3,3.5,4.7,0.4,0.1,1.9404600000000001,1.67075,2.7,0.4,0.2,3.4468999999999999,1.55385,3.2904,0.42859999999999998,2.0884999999999998,3.0851799999999998,1.6764600000000001,1.38642,3.6087199999999999,3,3.8,2.2999999999999998,1.4,4.5000600000000004,2.1279599999999999,2.3190400000000002,3.4437099999999998,1.9795499999999999,3.2150799999999999,2.0471699999999999,1.8892899999999999,3.9117700000000002,1.6681699999999999,2.3075800000000002,3.3612199999999999,3.1270199999999999,4.1652399999999998,1.9216800000000001,3.87643,4.0183,4.9069599999999998,0.57228000000000001,1.69234,0.83587999999999996,1.6039600000000001,1.95556,2.5018699999999998,2.5946099999999999,0.91305999999999998
06/14/23 06:00,4.5989000000000004,5.6963200000000001,3.2163300000000001,5.3186400000000003,2.90977,0.8,2.2000000000000002,3.1,1.5,,1.6,3.2,1.2,3.4,2.9,1.3,1.3,1.8,1.34,1,2.7,1.7226300000000001,5.4205300000000003,4.5002500000000003,,2.3697699999999999,2.5943399999999999,1.81453,5.1353999999999997,2.4343400000000002,1.16276,5.6279000000000003,4.22689,0.7,3.1032609999999998,0.4,0.3,5.36,4.8,0.4,0.4,2.0190899999999998,1.6222700000000001,2,0.4,0.1,3.1314000000000002,1.8502799999999999,3.9664799999999998,0.61502999999999997,1.8731800000000001,3.4822600000000001,1.5780799999999999,1.9324600000000001,4.0109399999999997,3,3.1,2.4,1.6,4.5641100000000003,2.12479,2.1503000000000001,4.0857799999999997,1.7598800000000001,3.7141700000000002,2.7274500000000002,2.3780100000000002,8.1075599999999994,2.00406,2.24824,3.5591699999999999,3.1890800000000001,4.0591999999999997,2.0546099999999998,4.3977199999999996,4.2234999999999996,5.0096699999999998,0.52259999999999995,1.1508499999999999,0.88454999999999995,1.7378100000000001,1.9030899999999999,6.8764399999999997,2.8835099999999998,1.48248
06/14/23 07:00,4.7989499999999996,4.5274000000000001,3.5606499999999999,7.6085000000000003,3.3531,1.5,2.5,3.2,2.8,0.1,2.2000000000000002,3.5,1.1000000000000001,3.4,2.4,1.6,1.6,1.7,1.28,1.2,3.4,1.7137,4.7632000000000003,4.9846199999999996,,2.1798999999999999,2.51248,2.38029,6.4973000000000001,2.28287,1.57446,5.1454000000000004,3.6705100000000002,0.8,3.06413,0.4,0.4,5.61,4.5,0.6,0.2,2.1307999999999998,1.76254,2,0.6,0.3,2.7153999999999998,3.0730300000000002,2.8551899999999999,0.82496000000000003,2.1968000000000001,3.63184,1.9217900000000001,2.7745700000000002,4.8819299999999997,2.5,3.2,2.5,1.5,4.17293,2.1413199999999999,2.1547900000000002,4.6813000000000002,1.7426900000000001,3.0040300000000002,3.08772,2.5980300000000001,7.2674500000000002,2.5501,7.8298100000000002,3.2928000000000002,3.38226,5.62723,3.5150700000000001,4.9094699999999998,4.0466100000000003,5.4589100000000004,0.58601999999999999,2.5482900000000002,0.96257999999999999,1.91703,1.5085299999999999,6.1210199999999997,3.6371799999999999,1.61463
06/14/23 08:00,5.04664,4.0633800000000004,4.4894299999999996,6.2762399999999996,3.4182999999999999,3.3,2.1,3.3,4.4000000000000004,0.9,2.2000000000000002,3.7,1.1000000000000001,3,2.8,2.5,1.8,1.9,1.58,1.2,2.1,1.6964900000000001,4.4335699999999996,4.9295900000000001,,2.0359600000000002,1.92642,2.88429,9.4795999999999996,2.6855699999999998,1.3292999999999999,5.9729999999999999,3.4983399999999998,1.3,2.9249999999999998,0.7,0.4,3.41,4.5999999999999996,0.7,0.5,1.8277000000000001,1.86269,1.9,0.6,0.3,3.3271999999999999,1.93215,4.5738500000000002,2.3929800000000001,2.3061199999999999,3.2829799999999998,2.3197000000000001,4.23454,4.1117100000000004,2.7,3.4,2.5,1.6,2.4975000000000001,2.3655200000000001,2.0408900000000001,4.4337499999999999,2.9315099999999998,2.2731499999999998,3.1776399999999998,3.27101,5.7721,2.3936000000000002,6.1793699999999996,3.3397199999999998,2.92543,7.3116199999999996,5.5727000000000002,7.7282599999999997,5.3005100000000001,6.0182500000000001,0.63051999999999997,4.44937,0.87573000000000001,2.3382800000000001,2.0257499999999999,4.8897899999999996,3.3700700000000001,1.7180599999999999
06/14/23 09:00,21.942299999999999,4.7882300000000004,5.1064100000000003,6.0279699999999998,3.1570299999999998,3.2,2.9,3.7,1.6,0.7,2.6,3.2,1.4,2.8,3.1,2.4,1.7,1.9,1.84,1.4,2.1,1.78457,4.1758100000000002,4.6118600000000001,,1.82562,2.41445,2.36415,4.6207500000000001,2.3708,1.0468999999999999,6.5891999999999999,3.43702,1.3,3.18587,1.9,0.4,3.62,4,0.8,0.9,1.88781,4.8324999999999996,2.6,0.7,0.5,0.80388000000000004,2.2084299999999999,2.5345200000000001,3.4504899999999998,2.4441299999999999,3.1250100000000001,1.96278,3.8210600000000001,4.4806600000000003,3.6,3.7,,1.8,2.2147199999999998,2.3598499999999998,2.2197900000000002,6.2765199999999997,1.9309799999999999,2.4068000000000001,3.9655800000000001,3.3740999999999999,4.4351900000000004,2.3433600000000001,9.8600100000000008,3.3287800000000001,3.48353,5.6576300000000002,2.4814699999999998,4.6124400000000003,4.7683600000000004,6.4002600000000003,0.66483999999999999,3.3812899999999999,0.92142000000000002,4.2061700000000002,1.4265099999999999,4.2631500000000004,3.3176100000000002,8.5216499999999993
06/14/23 10:00,33.092700000000001,7.8258000000000001,4.62317,8.7462999999999997,3.69435,2.9,3,3.8,3.9,0.8,2.5,3.5,1.3,3.9,2.2999999999999998,2,1.6,1.7,1.7,1.1000000000000001,2.8,1.80376,4.4855900000000002,4.0432399999999999,,2.29196,2.8915299999999999,2.24762,3.40896,2.7956599999999998,1.3013699999999999,8.3033999999999999,2.97743,1.8,3.2467389999999998,0.8,0.6,3.4,3.4,1.2,0.5,1.9357899999999999,4.0613599999999996,0,0.6,0.4,2.6511,1.93547,4.0086000000000004,0.84362999999999999,2.37514,3.1880899999999999,2.0848499999999999,3.3995199999999999,5.3259299999999996,3.1,3.3,,1.8,2.3445399999999998,,2.7196600000000002,2.7689900000000001,1.80321,2.0828799999999998,2.7157399999999998,2.8986999999999998,3.9190399999999999,2.7556099999999999,7.3693099999999996,3.1099199999999998,2.9177900000000001,4.3829799999999999,2.4184800000000002,4.3137800000000004,5.0958399999999999,5.8401800000000001,0.61258999999999997,1.00508,0.94740999999999997,4.5840100000000001,1.5660099999999999,,3.6589800000000001,14.6608
06/14/23 11:00,19.215800000000002,4.7113800000000001,6.1755800000000001,9.0632999999999999,3.8238099999999999,1.3,2.9,3.8,3.5,0.5,2.7,3.6,1.1000000000000001,4.9000000000000004,2.4,1.5,1.8,1.6,1.43,1.2,2.9,1.88737,4.4222299999999999,4.3753000000000002,,2.1303399999999999,2.32023,0.315,4.1176399999999997,2.5510899999999999,1.63601,10.7188,2.99221,2.2000000000000002,3.4076089999999999,0.6,0.6,7.42,4.5,1.1000000000000001,0.4,1.8027200000000001,2.4259599999999999,0.4,1,0.4,3.4224999999999999,1.5600400000000001,5.4952399999999999,2.6615700000000002,2.19956,3.1153,2.1848100000000001,2.62324,5.2300300000000002,3.1,3.3,,1.6,1.82843,,3.7903899999999999,2.6633100000000001,2.7898800000000001,3.4316900000000001,1.2908500000000001,1.93631,4.3523100000000001,2.5379900000000002,4.7902800000000001,2.4837099999999999,3.1631800000000001,3.7002799999999998,2.57368,4.2895500000000002,6.0263999999999998,5.90151,0.46710000000000002,,0.96236999999999995,2.1625299999999998,2.2187100000000002,1.8844000000000001,3.6272000000000002,8.1843199999999996
06/14/23 12:00,13.073499999999999,3.59049,4.8950800000000001,7.2929000000000004,3.8799700000000001,1.3,3.5,4.2,2.6,0.7,2.7,3.2,1.1000000000000001,4.5999999999999996,3,1.4,1.7,1.5,1.3,1.1000000000000001,,1.82046,4.8165500000000003,4.6638900000000003,,2.1277599999999999,0.38166,0.84162999999999999,4.6041400000000001,2.6648800000000001,1.2061999999999999,8.2479999999999993,3.2537699999999998,1.7,3.3684780000000001,0.5,0.4,3.63,3.6,0.9,1.8,2.1164399999999999,1.81396,2.5,1,0.2,2.7132000000000001,1.4931300000000001,,2.69523,2.1353399999999998,3.5617100000000002,1.9089799999999999,3.0432999999999999,4.5310100000000002,1.3,3.4,,2.2999999999999998,1.9382299999999999,2.5157600000000002,3.9299400000000002,2.9507099999999999,4.1228699999999998,2.9609100000000002,2.8244099999999999,2.03681,4.0653800000000002,2.7501500000000001,4.6912099999999999,3.24478,3.3464999999999998,3.5613199999999998,2.8536000000000001,4.2449199999999996,5.5906700000000003,5.8741700000000003,0.73860000000000003,,,,2.8599600000000001,2.72404,3.6116899999999998,9.4938099999999999
06/14/23 01:00,15.5663,2.7156400000000001,3.6877399999999998,6.15137,4.2245799999999996,1.6,3.2,3.9,1.1000000000000001,1.1000000000000001,2.5,3.6,1.1000000000000001,3.6,3.7,1.4,1.7,1.7,1.34,1.1000000000000001,2.2000000000000002,1.6187199999999999,4.7099799999999998,5.0144500000000001,,2.2757100000000001,2.7781400000000001,2.2328899999999998,4.4608699999999999,5.0130699999999999,2.2106499999999998,8.4873999999999992,2.57178,1.1000000000000001,3.2293479999999999,0.8,0.4,3.45,5,1.4,1,1.82809,1.6051299999999999,1.8,1.1000000000000001,0.3,3.2728999999999999,1.53881,,5.0068099999999998,2.2130100000000001,2.87541,1.96407,1.86677,3.7549000000000001,2.4,3.9,,2.1,1.43828,2.3455900000000001,4.5682099999999997,3.52407,5.2305799999999998,2.4505300000000001,2.7108300000000001,6.11646,4.3327999999999998,2.7913399999999999,1.7161500000000001,13.967499999999999,3.0894300000000001,3.5780099999999999,2.9766499999999998,4.1980000000000004,4.5352499999999996,5.40571,0.59013000000000004,5.5424100000000003,0.98395999999999995,2.1917499999999999,3.2782300000000002,2.1068600000000002,3.4827499999999998,1.7192000000000001
06/14/23 02:00,12.287599999999999,2.9402699999999999,4.4288400000000001,5.6984300000000001,4.5579700000000001,1.5,2.7,3.3,0.9,0.5,2.4,3.3,1.1000000000000001,3.4,2.8,1.6,1.8,1.5,1.3,1,0.8,1.51613,3.9543300000000001,4.0334899999999996,,,2.8034400000000002,1.8026,4.4844400000000002,3.8493200000000001,1.3029200000000001,7.6139999999999999,2.7439399999999998,1.2,3.8902169999999998,0.8,0.4,4.2,4.7,0.9,0.5,2.0964499999999999,1.6597,1.4,1,0.3,3.3128000000000002,1.804,9.7675000000000001,9.3133999999999997,2.16723,3.5077699999999998,2.2235200000000002,2.3846599999999998,3.8233600000000001,3,3.8,10.6,2.2000000000000002,1.6288100000000001,2.4922499999999999,16.251999999999999,8.1842199999999998,7.1045299999999996,3.1630600000000002,3.3639999999999999,4.2657800000000003,4.5503099999999996,2.3614600000000001,2.2236799999999999,9.9339999999999993,3.1454399999999998,3.7568700000000002,3.0038999999999998,3.2686999999999999,4.0727799999999998,5.0089300000000003,0.62561999999999995,5.1272700000000002,0.91759000000000002,2.0609299999999999,3.07423,1.9933399999999999,3.5492499999999998,2.3046500000000001
06/14/23 03:00,6.5118999999999998,3.1767099999999999,4.6349900000000002,4.5694100000000004,4.2919700000000001,1.1000000000000001,2.1,1.9,1.7,0.8,2.6,4.4000000000000004,1.3,3.9,3.5,1.7,1.3,1.9,1.48,0.9,2.2999999999999998,1.25495,5.1806000000000001,5.3634399999999998,,2.99004,2.37764,1.9247399999999999,4.85466,2.9375300000000002,1.6649799999999999,6.6653000000000002,3.0099399999999998,1.2,3.4510869999999998,0.6,0.6,3.9,5,0.9,0.9,1.8342499999999999,1.67747,1,1.1000000000000001,0.4,4.1131000000000002,1.28426,5.2979599999999998,12.905200000000001,2.1282100000000002,3.1050399999999998,1.79172,3.3546,3.2101899999999999,3.1,3.6,3.5,1.9,1.4981800000000001,2.4883500000000001,4.7182899999999997,5.95275,5.4888399999999997,2.64256,3.7216800000000001,3.9855200000000002,4.3132400000000004,2.3580899999999998,2.1016599999999999,11.4945,3.2969900000000001,3.4503300000000001,2.6947299999999998,3.3654199999999999,4.8836500000000003,4.7481,1.07945,5.4496200000000004,0.77134999999999998,1.9286099999999999,3.3069799999999998,1.7346299999999999,3.7738700000000001,1.72525
06/14/23 04:00,4.8515899999999998,2.8929800000000001,4.6734200000000001,4.86348,4.1063599999999996,0.9,1.8,2.4,1.6,0.5,2.5,4.7,1.2,4.7,3.2,1.4,1.4,1.6,3.24,1.2,2.1,1.4482600000000001,5.1756900000000003,4.2933000000000003,,2.0336099999999999,1.40476,1.77522,4.9917899999999999,2.4587300000000001,1.45499,5.6456,2.67448,0.8,3.9119570000000001,0.7,1.1000000000000001,3.69,5,1.7,1.1000000000000001,1.5114000000000001,1.58849,2.2999999999999998,1.1000000000000001,0.5,3.3610000000000002,1.2920400000000001,6.6641700000000004,12.9655,2.1438999999999999,3.1007699999999998,1.7807900000000001,2.8828100000000001,3.4325399999999999,2.4,4.2,3.5,1.8,1.8189500000000001,2.5090699999999999,3.3525299999999998,7.1681999999999997,2.1947399999999999,2.7978700000000001,3.64594,5.3953899999999999,5.0917599999999998,2.3382800000000001,1.6744000000000001,3.9761199999999999,3.3151099999999998,3.6772499999999999,2.84728,3.81562,5.3464799999999997,4.7569699999999999,0.68716999999999995,6.1140699999999999,0.82621999999999995,2.0282300000000002,3.1082200000000002,1.6226100000000001,3.6139000000000001,0.86378999999999995
06/14/23 05:00,4.5515400000000001,4.0884999999999998,4.0682700000000001,4.4157200000000003,3.9804599999999999,1.1000000000000001,1.8,2.9,1.4,0.5,1.8,4.5,1.4,4.4000000000000004,2.9,1.5,1.5,1.4,1.58,1.6,4.4000000000000004,1.49864,5.1261299999999999,4.3085699999999996,,1.7887900000000001,2.9108000000000001,1.7478499999999999,5.2847999999999997,2.61389,1.3205100000000001,6.5278999999999998,2.4868100000000002,0.7,3.7728259999999998,1.2,1.3,3.13,3.9,0.6,1.3,1.9149,1.3819399999999999,2.6,1.1000000000000001,0.4,5.9076000000000004,1.26519,5.3600300000000001,4.6937100000000003,2.1974200000000002,2.9718800000000001,1.8603400000000001,1.9954799999999999,3.5565099999999998,3.5,4.2,4.8,1.9,1.81551,2.5517099999999999,2.5522900000000002,3.2661099999999998,1.6933800000000001,2.7956400000000001,3.72506,5.1421299999999999,7.8323999999999998,2.57457,1.4899800000000001,3.9510800000000001,3.1391100000000001,4.6872299999999996,2.8375599999999999,3.6557300000000001,4.5671099999999996,4.4303800000000004,0.82948999999999995,5.6082299999999998,0.78964999999999996,2.26166,3.2138800000000001,1.94712,3.4738899999999999,1.1418900000000001
